Year,Month_Num,Month_Name,Quarter,Region,Product_ID,Product_Name,Category,Budgeted_Revenue,Budgeted_COGS,Budgeted_GP,Budgeted_Units
2024,1,January,Q1,West,P004,Standing Desk,Furniture,6345.0,3680.1,2664.9,34
2024,1,January,Q1,Central,P004,Standing Desk,Furniture,29382.79,17042.02,12340.77,152
2024,1,January,Q1,North,P005,Monitor 27inch,Electronics,19684.19,9448.41,10235.78,21
2024,1,January,Q1,South,P005,Monitor 27inch,Electronics,30671.83,14722.48,15949.35,86
2024,1,January,Q1,East,P005,Monitor 27inch,Electronics,16459.48,7900.55,8558.93,295
2024,1,January,Q1,West,P005,Monitor 27inch,Electronics,28938.71,13890.58,15048.13,91
2024,1,January,Q1,Central,P005,Monitor 27inch,Electronics,22033.65,10576.15,11457.5,278
2024,1,January,Q1,North,P006,Accounting Software,Software,24660.69,4932.14,19728.55,44
2024,1,January,Q1,South,P006,Accounting Software,Software,7399.66,1479.93,5919.73,155
2024,1,January,Q1,East,P006,Accounting Software,Software,21130.46,4226.09,16904.37,192
2024,1,January,Q1,West,P006,Accounting Software,Software,23145.86,4629.17,18516.69,194
2024,1,January,Q1,Central,P006,Accounting Software,Software,18426.54,3685.31,14741.23,286
2024,1,January,Q1,North,P007,ERP License,Software,4755.93,856.07,3899.86,205
2024,1,January,Q1,South,P007,ERP License,Software,29500.66,5310.12,24190.54,93
2024,1,January,Q1,East,P007,ERP License,Software,40296.43,7253.36,33043.07,185
2024,1,January,Q1,West,P007,ERP License,Software,21897.71,3941.59,17956.12,230
2024,1,January,Q1,Central,P007,ERP License,Software,26258.99,4726.62,21532.37,206
2024,1,January,Q1,North,P008,Mechanical Keyboard,Electronics,27563.71,11576.76,15986.95,265
2024,1,January,Q1,South,P008,Mechanical Keyboard,Electronics,42877.12,18008.39,24868.73,237
2024,1,January,Q1,East,P008,Mechanical Keyboard,Electronics,40240.27,16900.91,23339.36,248
2024,1,January,Q1,West,P008,Mechanical Keyboard,Electronics,38195.72,16042.2,22153.52,112
2024,1,January,Q1,Central,P008,Mechanical Keyboard,Electronics,6620.16,2780.47,3839.69,86
2024,1,January,Q1,North,P009,Webcam HD,Electronics,13867.03,6101.49,7765.54,58
2024,1,January,Q1,South,P009,Webcam HD,Electronics,31739.28,13965.28,17774.0,67
2024,1,January,Q1,East,P009,Webcam HD,Electronics,25300.91,11132.4,14168.51,232
2024,1,January,Q1,West,P009,Webcam HD,Electronics,19625.11,8635.05,10990.06,87
2024,1,January,Q1,Central,P009,Webcam HD,Electronics,41426.66,18227.73,23198.93,288
2024,1,January,Q1,North,P010,Headset Pro,Electronics,32616.36,15003.53,17612.83,285
2024,1,January,Q1,South,P010,Headset Pro,Electronics,33861.48,15576.28,18285.2,59
2024,1,January,Q1,East,P010,Headset Pro,Electronics,22266.04,10242.38,12023.66,178
2024,1,January,Q1,West,P010,Headset Pro,Electronics,29664.34,13645.6,16018.74,108
2024,1,January,Q1,Central,P010,Headset Pro,Electronics,11937.33,5491.17,6446.16,220
2024,2,February,Q1,North,P001,Laptop Pro 15,Electronics,23042.0,11981.84,11060.16,238
2024,2,February,Q1,South,P001,Laptop Pro 15,Electronics,4734.45,2461.91,2272.54,113
2024,2,February,Q1,East,P001,Laptop Pro 15,Electronics,39442.32,20510.01,18932.31,23
2024,2,February,Q1,West,P001,Laptop Pro 15,Electronics,31531.42,16396.34,15135.08,185
2024,2,February,Q1,Central,P001,Laptop Pro 15,Electronics,10403.17,5409.65,4993.52,111
2024,2,February,Q1,North,P002,Wireless Mouse,Electronics,37906.28,15162.51,22743.77,193
2024,2,February,Q1,South,P002,Wireless Mouse,Electronics,9300.13,3720.05,5580.08,30
2024,2,February,Q1,East,P002,Wireless Mouse,Electronics,14507.1,5802.84,8704.26,21
2024,2,February,Q1,West,P002,Wireless Mouse,Electronics,10446.32,4178.53,6267.79,270
2024,2,February,Q1,Central,P002,Wireless Mouse,Electronics,26866.32,10746.53,16119.79,159
2024,2,February,Q1,North,P003,Office Chair,Furniture,8817.03,4849.37,3967.66,291
2024,2,February,Q1,South,P003,Office Chair,Furniture,36860.5,20273.28,16587.22,54
2024,2,February,Q1,East,P003,Office Chair,Furniture,8589.51,4724.23,3865.28,157
2024,2,February,Q1,West,P003,Office Chair,Furniture,29490.31,16219.67,13270.64,258
2024,2,February,Q1,Central,P003,Office Chair,Furniture,25751.17,14163.14,11588.03,29
2024,2,February,Q1,North,P004,Standing Desk,Furniture,10682.13,6195.64,4486.49,227
2024,2,February,Q1,South,P004,Standing Desk,Furniture,31368.89,18193.96,13174.93,107
2024,2,February,Q1,East,P004,Standing Desk,Furniture,7567.7,4389.27,3178.43,223
2024,2,February,Q1,West,P004,Standing Desk,Furniture,7970.05,4622.63,3347.42,194
2024,2,February,Q1,Central,P004,Standing Desk,Furniture,24080.74,13966.83,10113.91,116
2024,2,February,Q1,North,P005,Monitor 27inch,Electronics,15345.55,7365.86,7979.69,210
2024,2,February,Q1,South,P005,Monitor 27inch,Electronics,40347.37,19366.74,20980.63,92
2024,2,February,Q1,East,P005,Monitor 27inch,Electronics,20755.18,9962.49,10792.69,130
2024,2,February,Q1,West,P005,Monitor 27inch,Electronics,30209.45,14500.54,15708.91,25
2024,2,February,Q1,Central,P005,Monitor 27inch,Electronics,29113.44,13974.45,15138.99,65
2024,2,February,Q1,North,P006,Accounting Software,Software,20309.41,4061.88,16247.53,98
2024,2,February,Q1,South,P006,Accounting Software,Software,17611.41,3522.28,14089.13,268
2024,2,February,Q1,East,P006,Accounting Software,Software,8582.2,1716.44,6865.76,292
2024,2,February,Q1,West,P006,Accounting Software,Software,26000.87,5200.17,20800.7,71
2024,2,February,Q1,Central,P006,Accounting Software,Software,30647.38,6129.48,24517.9,206
2024,2,February,Q1,North,P007,ERP License,Software,7311.31,1316.04,5995.27,241
2024,2,February,Q1,South,P007,ERP License,Software,36786.99,6621.66,30165.33,267
2024,2,February,Q1,East,P007,ERP License,Software,11772.04,2118.97,9653.07,86
2024,2,February,Q1,West,P007,ERP License,Software,24697.52,4445.55,20251.97,86
2024,2,February,Q1,Central,P007,ERP License,Software,6466.82,1164.03,5302.79,99
2024,2,February,Q1,North,P008,Mechanical Keyboard,Electronics,41790.58,17552.04,24238.54,200
2024,2,February,Q1,South,P008,Mechanical Keyboard,Electronics,12319.51,5174.19,7145.32,96
2024,2,February,Q1,East,P008,Mechanical Keyboard,Electronics,35255.73,14807.41,20448.32,157
2024,2,February,Q1,West,P008,Mechanical Keyboard,Electronics,17863.43,7502.64,10360.79,194
2024,2,February,Q1,Central,P008,Mechanical Keyboard,Electronics,34495.29,14488.02,20007.27,72
2024,2,February,Q1,North,P009,Webcam HD,Electronics,26184.74,11521.29,14663.45,210
2024,2,February,Q1,South,P009,Webcam HD,Electronics,26552.77,11683.22,14869.55,59
2024,2,February,Q1,East,P009,Webcam HD,Electronics,34190.83,15043.97,19146.86,247
2024,2,February,Q1,West,P009,Webcam HD,Electronics,9564.84,4208.53,5356.31,104
2024,2,February,Q1,Central,P009,Webcam HD,Electronics,6484.85,2853.33,3631.52,258
2024,2,February,Q1,North,P010,Headset Pro,Electronics,27718.55,12750.53,14968.02,255
2024,2,February,Q1,South,P010,Headset Pro,Electronics,24940.76,11472.75,13468.01,76
2024,2,February,Q1,East,P010,Headset Pro,Electronics,25990.75,11955.75,14035.0,173
2024,2,February,Q1,West,P010,Headset Pro,Electronics,42485.62,19543.39,22942.23,141
2024,2,February,Q1,Central,P010,Headset Pro,Electronics,28882.4,13285.9,15596.5,86
2024,3,March,Q1,North,P001,Laptop Pro 15,Electronics,27546.97,14324.42,13222.55,284
2024,3,March,Q1,South,P001,Laptop Pro 15,Electronics,36954.33,19216.25,17738.08,55
2024,3,March,Q1,East,P001,Laptop Pro 15,Electronics,15361.21,7987.83,7373.38,260
2024,3,March,Q1,West,P001,Laptop Pro 15,Electronics,31255.19,16252.7,15002.49,242
2024,3,March,Q1,Central,P001,Laptop Pro 15,Electronics,33864.11,17609.34,16254.77,152
2024,3,March,Q1,North,P002,Wireless Mouse,Electronics,22518.09,9007.24,13510.85,176
2024,3,March,Q1,South,P002,Wireless Mouse,Electronics,17440.86,6976.34,10464.52,195
2024,3,March,Q1,East,P002,Wireless Mouse,Electronics,24588.65,9835.46,14753.19,256
2024,3,March,Q1,West,P002,Wireless Mouse,Electronics,37965.1,15186.04,22779.06,212
2024,3,March,Q1,Central,P002,Wireless Mouse,Electronics,27868.7,11147.48,16721.22,192
2024,3,March,Q1,North,P003,Office Chair,Furniture,31516.1,17333.85,14182.25,177
2024,3,March,Q1,South,P003,Office Chair,Furniture,20498.44,11274.14,9224.3,42
2024,3,March,Q1,East,P003,Office Chair,Furniture,15340.15,8437.08,6903.07,44
2024,3,March,Q1,West,P003,Office Chair,Furniture,18126.8,9969.74,8157.06,293
2024,3,March,Q1,Central,P003,Office Chair,Furniture,6168.85,3392.87,2775.98,84
2024,3,March,Q1,North,P004,Standing Desk,Furniture,22866.14,13262.36,9603.78,234
2024,3,March,Q1,South,P004,Standing Desk,Furniture,8202.37,4757.37,3445.0,45
2024,3,March,Q1,East,P004,Standing Desk,Furniture,20743.63,12031.31,8712.32,53
2024,3,March,Q1,West,P004,Standing Desk,Furniture,32233.81,18695.61,13538.2,267
2024,3,March,Q1,Central,P004,Standing Desk,Furniture,18915.95,10971.25,7944.7,85
2024,3,March,Q1,North,P005,Monitor 27inch,Electronics,24743.31,11876.79,12866.52,227
2024,3,March,Q1,South,P005,Monitor 27inch,Electronics,30128.23,14461.55,15666.68,90
2024,3,March,Q1,East,P005,Monitor 27inch,Electronics,12651.52,6072.73,6578.79,98
2024,3,March,Q1,West,P005,Monitor 27inch,Electronics,6609.15,3172.39,3436.76,138
2024,3,March,Q1,Central,P005,Monitor 27inch,Electronics,8152.69,3913.29,4239.4,63
2024,3,March,Q1,North,P006,Accounting Software,Software,23860.99,4772.2,19088.79,50
2024,3,March,Q1,South,P006,Accounting Software,Software,11393.29,2278.66,9114.63,95
2024,3,March,Q1,East,P006,Accounting Software,Software,32243.74,6448.75,25794.99,78
2024,3,March,Q1,West,P006,Accounting Software,Software,31853.56,6370.71,25482.85,113
2024,3,March,Q1,Central,P006,Accounting Software,Software,28864.43,5772.89,23091.54,53
2024,3,March,Q1,North,P007,ERP License,Software,20963.64,3773.46,17190.18,188
2024,3,March,Q1,South,P007,ERP License,Software,31443.78,5659.88,25783.9,26
2024,3,March,Q1,East,P007,ERP License,Software,5134.13,924.14,4209.99,287
2024,3,March,Q1,West,P007,ERP License,Software,20353.84,3663.69,16690.15,134
2024,3,March,Q1,Central,P007,ERP License,Software,19724.01,3550.32,16173.69,290
2024,3,March,Q1,North,P008,Mechanical Keyboard,Electronics,21772.85,9144.6,12628.25,176
2024,3,March,Q1,South,P008,Mechanical Keyboard,Electronics,13973.74,5868.97,8104.77,295
2024,3,March,Q1,East,P008,Mechanical Keyboard,Electronics,21336.26,8961.23,12375.03,185
2024,3,March,Q1,West,P008,Mechanical Keyboard,Electronics,32143.23,13500.16,18643.07,266
2024,3,March,Q1,Central,P008,Mechanical Keyboard,Electronics,37080.75,15573.91,21506.84,62
2024,3,March,Q1,North,P009,Webcam HD,Electronics,25645.66,11284.09,14361.57,30
2024,3,March,Q1,South,P009,Webcam HD,Electronics,13998.49,6159.34,7839.15,103
2024,3,March,Q1,East,P009,Webcam HD,Electronics,23831.87,10486.02,13345.85,140
2024,3,March,Q1,West,P009,Webcam HD,Electronics,28946.68,12736.54,16210.14,41
2024,3,March,Q1,Central,P009,Webcam HD,Electronics,15787.05,6946.3,8840.75,28
2024,3,March,Q1,North,P010,Headset Pro,Electronics,7284.44,3350.84,3933.6,48
2024,3,March,Q1,South,P010,Headset Pro,Electronics,30723.93,14133.01,16590.92,252
2024,3,March,Q1,East,P010,Headset Pro,Electronics,28318.83,13026.66,15292.17,179
2024,3,March,Q1,West,P010,Headset Pro,Electronics,22299.12,10257.6,12041.52,277
2024,3,March,Q1,Central,P010,Headset Pro,Electronics,34195.82,15730.08,18465.74,186
2024,4,April,Q2,North,P001,Laptop Pro 15,Electronics,23799.04,12375.5,11423.54,46
2024,4,April,Q2,South,P001,Laptop Pro 15,Electronics,21509.77,11185.08,10324.69,147
2024,4,April,Q2,East,P001,Laptop Pro 15,Electronics,11761.33,6115.89,5645.44,272
2024,4,April,Q2,West,P001,Laptop Pro 15,Electronics,14627.53,7606.32,7021.21,51
2024,4,April,Q2,Central,P001,Laptop Pro 15,Electronics,31634.4,16449.89,15184.51,206
2024,4,April,Q2,North,P002,Wireless Mouse,Electronics,23962.79,9585.12,14377.67,135
2024,4,April,Q2,South,P002,Wireless Mouse,Electronics,16339.64,6535.86,9803.78,138
2024,4,April,Q2,East,P002,Wireless Mouse,Electronics,30524.89,12209.96,18314.93,161
2024,4,April,Q2,West,P002,Wireless Mouse,Electronics,26768.36,10707.34,16061.02,113
2024,4,April,Q2,Central,P002,Wireless Mouse,Electronics,25242.39,10096.96,15145.43,260
2024,4,April,Q2,North,P003,Office Chair,Furniture,41551.31,22853.22,18698.09,191
2024,4,April,Q2,South,P003,Office Chair,Furniture,31947.27,17571.0,14376.27,281
2024,4,April,Q2,East,P003,Office Chair,Furniture,11862.26,6524.24,5338.02,146
2024,4,April,Q2,West,P003,Office Chair,Furniture,6521.1,3586.61,2934.49,139
2024,4,April,Q2,Central,P003,Office Chair,Furniture,21297.7,11713.74,9583.96,126
2024,4,April,Q2,North,P004,Standing Desk,Furniture,7489.26,4343.77,3145.49,137
2024,4,April,Q2,South,P004,Standing Desk,Furniture,30785.45,17855.56,12929.89,111
2024,4,April,Q2,East,P004,Standing Desk,Furniture,13420.74,7784.03,5636.71,263
2024,4,April,Q2,West,P004,Standing Desk,Furniture,18990.88,11014.71,7976.17,295
2024,4,April,Q2,Central,P004,Standing Desk,Furniture,26268.91,15235.97,11032.94,254
2024,4,April,Q2,North,P005,Monitor 27inch,Electronics,13664.89,6559.15,7105.74,137
2024,4,April,Q2,South,P005,Monitor 27inch,Electronics,24542.04,11780.18,12761.86,57
2024,4,April,Q2,East,P005,Monitor 27inch,Electronics,27289.19,13098.81,14190.38,147
2024,4,April,Q2,West,P005,Monitor 27inch,Electronics,12549.3,6023.66,6525.64,34
2024,4,April,Q2,Central,P005,Monitor 27inch,Electronics,37502.65,18001.27,19501.38,207
2024,4,April,Q2,North,P006,Accounting Software,Software,26051.04,5210.21,20840.83,275
2024,4,April,Q2,South,P006,Accounting Software,Software,8486.35,1697.27,6789.08,156
2024,4,April,Q2,East,P006,Accounting Software,Software,7637.41,1527.48,6109.93,97
2024,4,April,Q2,West,P006,Accounting Software,Software,26142.26,5228.45,20913.81,221
2024,4,April,Q2,Central,P006,Accounting Software,Software,21941.79,4388.36,17553.43,100
2024,4,April,Q2,North,P007,ERP License,Software,29752.87,5355.52,24397.35,64
2024,4,April,Q2,South,P007,ERP License,Software,12533.93,2256.11,10277.82,281
2024,4,April,Q2,East,P007,ERP License,Software,7617.93,1371.23,6246.7,284
2024,4,April,Q2,West,P007,ERP License,Software,9155.49,1647.99,7507.5,147
2024,4,April,Q2,Central,P007,ERP License,Software,29178.46,5252.12,23926.34,198
2024,4,April,Q2,North,P008,Mechanical Keyboard,Electronics,19871.06,8345.85,11525.21,178
2024,4,April,Q2,South,P008,Mechanical Keyboard,Electronics,22812.72,9581.34,13231.38,55
2024,4,April,Q2,East,P008,Mechanical Keyboard,Electronics,32270.53,13553.62,18716.91,274
2024,4,April,Q2,West,P008,Mechanical Keyboard,Electronics,24289.71,10201.68,14088.03,82
2024,4,April,Q2,Central,P008,Mechanical Keyboard,Electronics,29593.46,12429.25,17164.21,138
2024,4,April,Q2,North,P009,Webcam HD,Electronics,17468.14,7685.98,9782.16,87
2024,4,April,Q2,South,P009,Webcam HD,Electronics,21602.15,9504.95,12097.2,28
2024,4,April,Q2,East,P009,Webcam HD,Electronics,29570.08,13010.84,16559.24,230
2024,4,April,Q2,West,P009,Webcam HD,Electronics,13897.98,6115.11,7782.87,58
2024,4,April,Q2,Central,P009,Webcam HD,Electronics,40225.64,17699.28,22526.36,241
2024,4,April,Q2,North,P010,Headset Pro,Electronics,19263.77,8861.33,10402.44,24
2024,4,April,Q2,South,P010,Headset Pro,Electronics,4958.2,2280.77,2677.43,57
2024,4,April,Q2,East,P010,Headset Pro,Electronics,22707.68,10445.53,12262.15,98
2024,4,April,Q2,West,P010,Headset Pro,Electronics,7703.03,3543.39,4159.64,217
2024,4,April,Q2,Central,P010,Headset Pro,Electronics,39284.2,18070.73,21213.47,235
2024,5,May,Q2,North,P001,Laptop Pro 15,Electronics,32739.82,17024.71,15715.11,59
2024,5,May,Q2,South,P001,Laptop Pro 15,Electronics,22511.27,11705.86,10805.41,130
2024,5,May,Q2,East,P001,Laptop Pro 15,Electronics,28953.46,15055.8,13897.66,278
2024,5,May,Q2,West,P001,Laptop Pro 15,Electronics,7343.23,3818.48,3524.75,39
2024,5,May,Q2,Central,P001,Laptop Pro 15,Electronics,9997.09,5198.49,4798.6,165
2024,5,May,Q2,North,P002,Wireless Mouse,Electronics,32442.95,12977.18,19465.77,45
2024,5,May,Q2,South,P002,Wireless Mouse,Electronics,18359.62,7343.85,11015.77,268
2024,5,May,Q2,East,P002,Wireless Mouse,Electronics,37180.89,14872.36,22308.53,70
2024,5,May,Q2,West,P002,Wireless Mouse,Electronics,39732.4,15892.96,23839.44,39
2024,5,May,Q2,Central,P002,Wireless Mouse,Electronics,23316.69,9326.68,13990.01,220
2024,5,May,Q2,North,P003,Office Chair,Furniture,11726.1,6449.36,5276.74,144
2024,5,May,Q2,South,P003,Office Chair,Furniture,40184.02,22101.21,18082.81,228
2024,5,May,Q2,East,P003,Office Chair,Furniture,36801.18,20240.65,16560.53,294
2024,5,May,Q2,West,P003,Office Chair,Furniture,24778.41,13628.13,11150.28,200
2024,5,May,Q2,Central,P003,Office Chair,Furniture,33671.97,18519.58,15152.39,43
2024,5,May,Q2,North,P004,Standing Desk,Furniture,27689.64,16059.99,11629.65,215
2024,5,May,Q2,South,P004,Standing Desk,Furniture,28564.96,16567.68,11997.28,294
2024,5,May,Q2,East,P004,Standing Desk,Furniture,14640.58,8491.54,6149.04,110
2024,5,May,Q2,West,P004,Standing Desk,Furniture,34460.49,19987.08,14473.41,265
2024,5,May,Q2,Central,P004,Standing Desk,Furniture,14600.7,8468.41,6132.29,100
2024,5,May,Q2,North,P005,Monitor 27inch,Electronics,5224.0,2507.52,2716.48,77
2024,5,May,Q2,South,P005,Monitor 27inch,Electronics,22758.17,10923.92,11834.25,118
2024,5,May,Q2,East,P005,Monitor 27inch,Electronics,32033.29,15375.98,16657.31,235
2024,5,May,Q2,West,P005,Monitor 27inch,Electronics,20781.62,9975.18,10806.44,284
2024,5,May,Q2,Central,P005,Monitor 27inch,Electronics,19863.18,9534.33,10328.85,34
2024,5,May,Q2,North,P006,Accounting Software,Software,36831.17,7366.23,29464.94,224
2024,5,May,Q2,South,P006,Accounting Software,Software,35985.18,7197.04,28788.14,286
2024,5,May,Q2,East,P006,Accounting Software,Software,25778.15,5155.63,20622.52,150
2024,5,May,Q2,West,P006,Accounting Software,Software,29575.49,5915.1,23660.39,300
2024,5,May,Q2,Central,P006,Accounting Software,Software,17681.96,3536.39,14145.57,60
2024,5,May,Q2,North,P007,ERP License,Software,20527.62,3694.97,16832.65,154
2024,5,May,Q2,South,P007,ERP License,Software,7621.35,1371.84,6249.51,214
2024,5,May,Q2,East,P007,ERP License,Software,38114.78,6860.66,31254.12,233
2024,5,May,Q2,West,P007,ERP License,Software,32158.99,5788.62,26370.37,192
2024,5,May,Q2,Central,P007,ERP License,Software,38831.15,6989.61,31841.54,63
2024,5,May,Q2,North,P008,Mechanical Keyboard,Electronics,30747.66,12914.02,17833.64,240
2024,5,May,Q2,South,P008,Mechanical Keyboard,Electronics,6791.53,2852.44,3939.09,207
2024,5,May,Q2,East,P008,Mechanical Keyboard,Electronics,28243.37,11862.22,16381.15,175
2024,5,May,Q2,West,P008,Mechanical Keyboard,Electronics,21704.51,9115.89,12588.62,65
2024,5,May,Q2,Central,P008,Mechanical Keyboard,Electronics,33661.23,14137.72,19523.51,244
2024,5,May,Q2,North,P009,Webcam HD,Electronics,18318.86,8060.3,10258.56,95
2024,5,May,Q2,South,P009,Webcam HD,Electronics,6263.71,2756.03,3507.68,88
2024,5,May,Q2,East,P009,Webcam HD,Electronics,27157.98,11949.51,15208.47,197
2024,5,May,Q2,West,P009,Webcam HD,Electronics,30920.17,13604.87,17315.3,129
2024,5,May,Q2,Central,P009,Webcam HD,Electronics,21082.12,9276.13,11805.99,264
2024,5,May,Q2,North,P010,Headset Pro,Electronics,37062.21,17048.62,20013.59,29
2024,5,May,Q2,South,P010,Headset Pro,Electronics,15638.03,7193.49,8444.54,273
2024,5,May,Q2,East,P010,Headset Pro,Electronics,39848.25,18330.19,21518.06,102
2024,5,May,Q2,West,P010,Headset Pro,Electronics,28567.93,13141.25,15426.68,164
2024,5,May,Q2,Central,P010,Headset Pro,Electronics,39843.89,18328.19,21515.7,98
2024,6,June,Q2,North,P001,Laptop Pro 15,Electronics,5352.11,2783.1,2569.01,93
2024,6,June,Q2,South,P001,Laptop Pro 15,Electronics,21692.1,11279.89,10412.21,90
2024,6,June,Q2,East,P001,Laptop Pro 15,Electronics,30549.71,15885.85,14663.86,168
2024,6,June,Q2,West,P001,Laptop Pro 15,Electronics,25070.5,13036.66,12033.84,49
2024,6,June,Q2,Central,P001,Laptop Pro 15,Electronics,24938.09,12967.81,11970.28,36
2024,6,June,Q2,North,P002,Wireless Mouse,Electronics,40652.11,16260.84,24391.27,38
2024,6,June,Q2,South,P002,Wireless Mouse,Electronics,42743.45,17097.38,25646.07,273
2024,6,June,Q2,East,P002,Wireless Mouse,Electronics,30786.58,12314.63,18471.95,141
2024,6,June,Q2,West,P002,Wireless Mouse,Electronics,38076.01,15230.4,22845.61,89
2024,6,June,Q2,Central,P002,Wireless Mouse,Electronics,23412.03,9364.81,14047.22,220
2024,6,June,Q2,North,P003,Office Chair,Furniture,16247.48,8936.11,7311.37,164
2024,6,June,Q2,South,P003,Office Chair,Furniture,20104.61,11057.54,9047.07,50
2024,6,June,Q2,East,P003,Office Chair,Furniture,5435.89,2989.74,2446.15,60
2024,6,June,Q2,West,P003,Office Chair,Furniture,21727.65,11950.21,9777.44,100
2024,6,June,Q2,Central,P003,Office Chair,Furniture,24568.61,13512.74,11055.87,135
2024,6,June,Q2,North,P004,Standing Desk,Furniture,5990.06,3474.23,2515.83,162
2024,6,June,Q2,South,P004,Standing Desk,Furniture,10862.9,6300.48,4562.42,231
2024,6,June,Q2,East,P004,Standing Desk,Furniture,27451.85,15922.07,11529.78,231
2024,6,June,Q2,West,P004,Standing Desk,Furniture,26985.1,15651.36,11333.74,274
2024,6,June,Q2,Central,P004,Standing Desk,Furniture,16521.37,9582.39,6938.98,287
2024,6,June,Q2,North,P005,Monitor 27inch,Electronics,27009.22,12964.43,14044.79,192
2024,6,June,Q2,South,P005,Monitor 27inch,Electronics,13866.56,6655.95,7210.61,187
2024,6,June,Q2,East,P005,Monitor 27inch,Electronics,27334.12,13120.38,14213.74,104
2024,6,June,Q2,West,P005,Monitor 27inch,Electronics,12349.51,5927.76,6421.75,86
2024,6,June,Q2,Central,P005,Monitor 27inch,Electronics,20507.23,9843.47,10663.76,166
2024,6,June,Q2,North,P006,Accounting Software,Software,6821.19,1364.24,5456.95,259
2024,6,June,Q2,South,P006,Accounting Software,Software,35330.56,7066.11,28264.45,72
2024,6,June,Q2,East,P006,Accounting Software,Software,15550.16,3110.03,12440.13,208
2024,6,June,Q2,West,P006,Accounting Software,Software,38485.35,7697.07,30788.28,42
2024,6,June,Q2,Central,P006,Accounting Software,Software,19329.61,3865.92,15463.69,284
2024,6,June,Q2,North,P007,ERP License,Software,15816.61,2846.99,12969.62,279
2024,6,June,Q2,South,P007,ERP License,Software,4836.81,870.63,3966.18,231
2024,6,June,Q2,East,P007,ERP License,Software,29588.14,5325.87,24262.27,297
2024,6,June,Q2,West,P007,ERP License,Software,12839.52,2311.11,10528.41,131
2024,6,June,Q2,Central,P007,ERP License,Software,12968.27,2334.29,10633.98,170
2024,6,June,Q2,North,P008,Mechanical Keyboard,Electronics,21938.02,9213.97,12724.05,37
2024,6,June,Q2,South,P008,Mechanical Keyboard,Electronics,39052.94,16402.23,22650.71,119
2024,6,June,Q2,East,P008,Mechanical Keyboard,Electronics,28413.97,11933.87,16480.1,91
2024,6,June,Q2,West,P008,Mechanical Keyboard,Electronics,34236.36,14379.27,19857.09,185
2024,6,June,Q2,Central,P008,Mechanical Keyboard,Electronics,42482.51,17842.65,24639.86,164
2024,6,June,Q2,North,P009,Webcam HD,Electronics,23054.07,10143.79,12910.28,27
2024,6,June,Q2,South,P009,Webcam HD,Electronics,13048.2,5741.21,7306.99,152
2024,6,June,Q2,East,P009,Webcam HD,Electronics,37193.4,16365.1,20828.3,294
2024,6,June,Q2,West,P009,Webcam HD,Electronics,41623.86,18314.5,23309.36,117
2024,6,June,Q2,Central,P009,Webcam HD,Electronics,8539.77,3757.5,4782.27,256
2024,6,June,Q2,North,P010,Headset Pro,Electronics,19848.09,9130.12,10717.97,173
2024,6,June,Q2,South,P010,Headset Pro,Electronics,25432.69,11699.04,13733.65,57
2024,6,June,Q2,East,P010,Headset Pro,Electronics,12992.16,5976.39,7015.77,36
2024,6,June,Q2,West,P010,Headset Pro,Electronics,13664.73,6285.78,7378.95,214
2024,6,June,Q2,Central,P010,Headset Pro,Electronics,13008.21,5983.78,7024.43,82
2024,7,July,Q3,North,P001,Laptop Pro 15,Electronics,20678.14,10752.63,9925.51,229
2024,7,July,Q3,South,P001,Laptop Pro 15,Electronics,4883.23,2539.28,2343.95,32
2024,7,July,Q3,East,P001,Laptop Pro 15,Electronics,20807.64,10819.97,9987.67,67
2024,7,July,Q3,West,P001,Laptop Pro 15,Electronics,37502.17,19501.13,18001.04,83
2024,7,July,Q3,Central,P001,Laptop Pro 15,Electronics,11692.08,6079.88,5612.2,84
2024,7,July,Q3,North,P002,Wireless Mouse,Electronics,26734.99,10694.0,16040.99,213
2024,7,July,Q3,South,P002,Wireless Mouse,Electronics,15087.49,6035.0,9052.49,268
2024,7,July,Q3,East,P002,Wireless Mouse,Electronics,31373.23,12549.29,18823.94,128
2024,7,July,Q3,West,P002,Wireless Mouse,Electronics,20991.6,8396.64,12594.96,43
2024,7,July,Q3,Central,P002,Wireless Mouse,Electronics,18094.97,7237.99,10856.98,163
2024,7,July,Q3,North,P003,Office Chair,Furniture,9396.01,5167.81,4228.2,55
2024,7,July,Q3,South,P003,Office Chair,Furniture,34987.7,19243.24,15744.46,73
2024,7,July,Q3,East,P003,Office Chair,Furniture,21646.6,11905.63,9740.97,195
2024,7,July,Q3,West,P003,Office Chair,Furniture,10394.82,5717.15,4677.67,138
2024,7,July,Q3,Central,P003,Office Chair,Furniture,14444.59,7944.52,6500.07,79
2024,7,July,Q3,North,P004,Standing Desk,Furniture,35467.57,20571.19,14896.38,21
2024,7,July,Q3,South,P004,Standing Desk,Furniture,23096.73,13396.1,9700.63,39
2024,7,July,Q3,East,P004,Standing Desk,Furniture,35972.57,20864.09,15108.48,20
2024,7,July,Q3,West,P004,Standing Desk,Furniture,23286.49,13506.16,9780.33,217
2024,7,July,Q3,Central,P004,Standing Desk,Furniture,31280.59,18142.74,13137.85,277
2024,7,July,Q3,North,P005,Monitor 27inch,Electronics,34180.66,16406.72,17773.94,55
2024,7,July,Q3,South,P005,Monitor 27inch,Electronics,5637.52,2706.01,2931.51,154
2024,7,July,Q3,East,P005,Monitor 27inch,Electronics,28419.81,13641.51,14778.3,219
